global_step,epoch,loss_teacher_ce
0,0,4.20080041885376
0,0,4.880900859832764
0,0,4.114064693450928
0,0,4.24587345123291
0,0,2.3679592609405518
0,0,4.247128486633301
0,0,3.429095983505249
0,0,4.022861003875732
1,0.32,4.213619232177734
1,0.32,3.8905975818634033
1,0.32,4.582951068878174
1,0.32,3.704653024673462
1,0.32,4.065557479858398
1,0.32,4.226390361785889
1,0.32,4.011159896850586
1,0.32,4.805802345275879
2,0.64,4.26643180847168
2,0.64,3.695612907409668
2,0.64,3.30686616897583
2,0.64,4.136617183685303
2,0.64,3.777153253555298
2,0.64,3.746591806411743
2,0.64,3.2188496589660645
2,0.64,4.380319595336914
3,0.96,4.115890979766846
